DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027490,(3-Chloropropyl)trimethoxysilane,2530-87-2,C6H15ClO3Si,198.047899,2,234,1.0,Inactive,1.6329468480126117,0.08164734240063058,0.0001000000304483323,-3.999999867764593
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027498,"1,3-Bis(2-isocyanato-2-propyl)benzene",2778-42-9,C14H16N2O2,244.121178,30,435,7.0,Inactive,2.5529829332221427e-9,1.2764914666110713E-10,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027494,"2,3-Diaminotoluene",2687-25-4,C7H10N2,122.084398,140,622,23.0,Active,80.93597849967325,4.046798924983663,51.30240142203025,1.7101376945450886
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027521,3-Bromobenzaldehyde,3132-99-8,C7H5BrO,183.952378,0,234,0.0,Inactive,18.919711867047106,0.9459855933523553,65.41428213866796,1.8156725797744195
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027367,1-Tetradecene,1120-36-1,C14H28,196.219101,13,580,2.0,Inactive,4.9418687333705656e-11,2.4709343666852826E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027525,Potassium 2-ethylhexanoate,3164-85-0,C8H15KO2,182.070911,3,355,1.0,Inactive,3.748580259035066e-11,1.8742901295175328E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027527,"1,2,5,6,9,10-Hexabromocyclododecane",3194-55-6,C12H18Br6,635.650879,161,465,35.0,Active,72.6692473883761,3.6334623694188055,4.519987671201962,0.6551372502237143
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027529,"2,2-Dimethylpropanoyl chloride",3282-30-2,C5H9ClO,120.034193,1,234,0.0,Inactive,1.0032126527773184,0.05016063263886592,0.00010000006726889662,-3.9999997078549923
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027781,C.I. Fluorescent Brightener 220,16470-24-9,C40H40N12Na4O16S4,1164.115885,33,321,10.0,Inactive,3.4247054986395125e-11,1.7123527493197563E-12,30,1.4771212547196624
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027579,Pentaethylene glycol,4792-15-8,C10H22O6,238.141638,3,316,1.0,Inactive,2.5349525578890734e-10,1.2674762789445367E-11,44.99999999999998,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027600,"4-Amino-5-hydroxy-2,7-naphthalenedisulfonic acid monosodium salt",5460-09-3,C10H8NNaO7S2,340.963988,16,234,7.0,Inactive,2.7296046772221785,0.1364802338611089,0.0008976065648645402,-3.0469139797576794
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027789,"O,O-Dimethyl phosphoramidothioate",17321-47-0,C2H8NO2PS,141.001337,2,315,1.0,Inactive,2.454298769119351,0.12271493845596755,0.0000729430061605325,-4.137016342310584
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027866,Diethylbenzene,25340-17-4,C10H14,134.109550,0,241,0.0,Inactive,1.4423097459714527,0.07211548729857263,0.00018245425065048775,-3.738846014390056
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027608,Terbutylazine,5915-41-3,C9H16ClN5,229.109423,41,593,7.0,Active,37.084288194618374,1.8542144097309188,46.414178833375544,1.666650671254085
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027604,2-[4-(Diethylamino)-2-hydroxybenzoyl]benzoic acid,5809-23-4,C18H19NO4,313.131408,18,316,6.0,Inactive,3.758560007034344,0.1879280003517172,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027656,2-Ethylhexyl thioglycolate,7659-86-1,C10H20O2S,204.118401,13,350,4.0,Inactive,7.12305145500351,0.3561525727501755,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027650,Diallyldimethylammonium chloride,7398-69-8,C8H16ClN,161.097127,0,345,0.0,Inactive,1.0312724330623357e-9,5.1563621653116787E-11,44.99999999999998,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027658,1-Octanesulfonyl chloride,7795-95-1,C8H17ClO2S,212.063779,2,234,1.0,Inactive,8.037913809459644e-11,4.018956904729822E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027577,3-Hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid,4767-03-7,C5H10O4,134.057909,0,234,0.0,Inactive,2.461323388412209e-10,1.2306616942061046E-11,44.99999999999998,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027652,Sodium 2-propenoate,7446-81-3,C3H3NaO2,94.003074,2,234,1.0,Inactive,7.658454263564031e-9,3.8292271317820155E-10,24.999999999999993,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027868,tert-Nonanethiol,25360-10-5,, ,2,350,1.0,Inactive,8.574279796338924e-9,4.287139898169462E-10,30,1.4771212547196624
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4028967,2-Chloro-5-trichloromethylpyridine,69045-78-9,C6H3Cl4N,228.901960,6,316,2.0,Inactive,6.80744123563992,0.34037206178199597,86.44775879203344,1.9367537384211637
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029062,Dipropyleneglycol methyl ether acetate,88917-22-0,, ,0,234,0.0,Inactive,5.081963945677723e-11,2.5409819728388613E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029143,2-Methylpentane,107-83-5,C6H14,86.109550,3,234,1.0,Inactive,1.7360834632452926e-9,8.680417316226463E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027991,1-Hexadecanol,36653-82-4,C16H34O,242.260966,23,590,4.0,Inactive,1.5649653287525386e-10,7.824826643762693E-12,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027997,Dichlormid,37764-25-3,C8H11Cl2NO,207.021769,4,460,1.0,Inactive,1.2515826033352804,0.06257913016676402,0.00010000004516617015,-3.9999998038458595
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4028040,"N-(1-Ethylpropyl)-3,4-xylidine",56038-89-2,C13H21N,191.167400,1,234,0.0,Inactive,0.9125108429137305,0.04562554214568652,0.00010000017562657558,-3.9999992372641433
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4028460,Benzyl-C12-18-alkyldimethylammonium chlorides,68391-01-5,, ,143,234,61.0,Active,72.22123273753328,3.611061636876664,39.421962303277226,1.5957382383166967
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029145,Dimethyl malonate,108-59-8,C5H8O4,132.042259,14,577,2.0,Inactive,5.865145595050585e-10,2.932572797525292E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029149,Methyl hexadecanoate,112-39-0,C17H34O2,270.255880,1,318,0.0,Inactive,3.713454510806574e-9,1.856727255403287E-10,14.999999999999998,1.1760912590556811
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4028880,Triphenyl phosphates isopropylated,68937-41-7,, ,182,540,34.0,Active,87.21610194289143,4.3608050971445715,10.965513449379088,1.0400289719014935
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029224,Amino(imino)methanesulfinic acid,1758-73-2,CH4N2O2S,107.999349,0,234,0.0,Inactive,3.020078549510459,0.15100392747552296,0.0013449655504659695,-2.871288839404427
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029690,Potassium persulfate,7727-21-1,K2O8S2,269.830872,0,234,0.0,Inactive,8.940741846339172e-10,4.470370923169586E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029353,Acetylcedrene,32388-55-9,C17H26O,246.198365,60,373,16.0,Inactive,2.1997030618861704,0.10998515309430852,44.99999999999999,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029692,Potassium nitrate,7757-79-1,KNO3,100.951524,9,468,2.0,Inactive,4.60421923481662e-10,2.30210961740831E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029698,Sodium persulfate,7775-27-1,Na2O8S2,237.882998,5,352,1.0,Inactive,5.475570793173602e-10,2.7377853965868013E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029806,"Benzenesulfonic acid, C10-14-alkyl derivs., sodium salts",69669-44-9,, ,70,234,30.0,Active,61.927916356470014,3.0963958178235007,44.764614628702844,1.6509348500743615
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029359,1-Methoxy-2-propylamine,37143-54-7,C4H11NO,89.084064,1,316,0.0,Inactive,8.388249291021498e-11,4.194124645510749E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029195,3-Methylpiperidine,626-56-2,C6H13N,99.104799,23,234,10.0,Active,68.32469238747727,3.4162346193738635,80.32815165277272,1.9048677739814959
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029220,6-Amino-3-methylpyridine,1603-41-4,C6H8N2,108.068748,0,234,0.0,Inactive,1.2010522591433792,0.06005261295716896,0.00010016868619187523,-3.9992680223761186
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029565,"1,2-Benzenedicarboxylic acid, diundecyl ester, branched and linear",85507-79-5,, ,6,350,2.0,Inactive,11.23158116861191,0.5615790584305955,8.929157881737119,0.950810502050898
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4030047,"2,2',4,4',5,5'-Hexabromodiphenyl ether",68631-49-2,C12H4Br6O,637.536243,12,259,5.0,Active,58.24760616554661,2.9123803082773305,36.799567838517284,1.5658427184982653
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4030336,3-Chloropropionitrile,542-76-7,C3H4ClN,89.003227,0,316,0.0,Inactive,3.7636812309586816e-10,1.8818406154793407E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4030384,4-Chloro-2-nitroaniline,89-63-4,C6H5ClN2O2,172.003955,7,234,3.0,Active,62.134322746486454,3.1067161373243226,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4031356,Galactosamine hydrochloride,1772-03-8,C6H14ClNO5,215.056050,10,354,3.0,Inactive,5.949142216433303e-10,2.974571108216651E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032378,Diphacinone,82-66-6,C23H16O3,340.109944,23,234,10.0,Inactive,18.1547727322299,0.907738636611495,23.82327717975251,1.3770015037120336
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032459,Phorate,298-02-2,C7H17O2PS3,260.012830,51,628,8.0,Active,32.61085103347709,1.6305425516738545,40.5008968028891,1.6074646398130392
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4031980,Resveratrol,501-36-0,C14H12O3,228.078644,113,475,24.0,Active,71.45691480631939,3.5728457403159695,5.846098899007394,0.7668661580843443
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032372,Difenoconazole,119446-68-3,C19H17Cl2N3O3,405.064697,328,722,45.0,Active,86.13611737567611,4.306805868783806,15.271363372385528,1.183877811036285
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032405,Formetanate hydrochloride,23422-53-9,C11H16ClN3O2,257.093104,57,651,9.0,Inactive,8.774624596191852e-11,4.3873122980959255E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032374,Difethialone,104653-34-1,C31H23BrO2S,538.060214,43,156,28.0,Active,73.66953165884068,3.683476582942034,29.43041831118871,1.4687964350166982
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032532,Carfentrazone-ethyl,128639-02-1,C15H14Cl2F3N3O3,411.036431,61,657,9.0,Inactive,2.114395009413322,0.1057197504706661,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032376,Dimethenamid,87674-68-8,C12H18ClNO2S,275.074678,103,670,15.0,Active,67.50604971816145,3.3753024859080725,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032536,Cyphenothrin,39515-40-7,C24H25NO3,375.183444,6,236,3.0,Active,44.70785711234249,2.2353928556171243,34.03010153876361,1.5318632449423844
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032580,Trifloxystrobin,141517-21-7,C20H19F3N2O4,408.129692,193,721,27.0,Active,69.57611864313188,3.478805932156594,5.182936608805233,0.7145758971253797
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032613,Fenitrothion,122-14-5,C9H12NO5PS,277.017381,138,775,18.0,Active,76.7680447126163,3.838402235630815,8.555322057014692,0.9322363627902359
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032611,Ethoprop,13194-48-4,C8H19O2PS2,242.056409,46,703,7.0,Inactive,13.13773630239913,0.6568868151199565,41.1579875468362,1.614454131428802
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032615,Flumetsulam,98967-40-9,C12H9F2N5O2S,325.044502,6,680,1.0,Inactive,5.325824832290922e-11,2.662912416145461E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034102,Yangonin,500-62-9,C15H14O4,258.089209,16,234,7.0,Active,31.380761315810595,1.5690380657905298,20.9265666440624,1.3206979808541934
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032667,Es-fenvalerate,66230-04-4,C25H22ClNO3,419.128821,118,714,17.0,Active,46.88295868466435,2.3441479342332174,15.03117388964994,1.1769928990093532
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032954,2-Hydroxyisobutyric acid,594-61-6,C4H8O3,104.047344,2,234,1.0,Inactive,1.4265562809840882,0.07132781404920441,0.0001467412817407775,-3.833447691813543
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4033390,Desmethoxyyangonin,15345-89-8,C14H12O3,228.078644,14,234,6.0,Active,26.654184386004015,1.3327092193002008,41.655911677754695,1.6196766438421983
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032619,Halofenozide,112226-61-6,C18H19ClN2O2,330.113506,33,350,9.0,Active,46.368071868711674,2.3184035934355838,37.69280959876281,1.5762585106987876
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034576,2-Bromo-4-hydroxyacetophenone,2491-38-5,C8H7BrO2,213.962942,31,358,9.0,Inactive,16.385695870821618,0.8192847935410809,85.07994814476417,1.9298272165333519
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034150,Haloperidol,52-86-8,C21H23ClFNO2,375.140135,272,741,37.0,Inactive,5.894508513821595,0.29472542569107973,0.00019793285076757857,-3.703482120280283
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034287,5-Heptyldihydro-2(3H)-furanone,104-67-6,C11H20O2,184.146330,8,607,1.0,Inactive,8.8004008668362e-11,4.4002004334181E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034497,Metconazole,125116-23-6,C17H22ClN3O,319.145140,112,456,25.0,Active,78.3165786737043,3.915828933685215,5.6899129978280305,0.7551056258235294
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034528,Diclosulam,145701-21-9,C13H10Cl2FN5O3S,404.986544,46,674,7.0,Inactive,1.4173645619770996,0.07086822809885499,0.00010000926753183352,-3.999959753485539
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034601,"(2R,6S)-Fenpropimorph",67564-91-4,C20H33NO,303.256215,56,365,15.0,Inactive,7.874644414330359e-10,3.9373222071651794E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4035708,Methylbenzethonium chloride,25155-18-4,C28H44ClNO2,461.306057,198,385,51.0,Active,74.6286241388689,3.731431206943445,51.56778929762736,1.7123785136750715
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4035839,"1,3-Dichloro-5-ethyl-5-methylhydantoin",89415-87-2,C6H8Cl2N2O2,209.996283,21,302,7.0,Inactive,1.108727989615307e-10,5.543639948076536E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034609,Fipronil,120068-37-3,C12H4Cl2F6N4OS,435.938706,280,749,37.0,Active,71.64713185289965,3.5823565926449823,5.344228827210334,0.7278850453258638
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034653,Hexaconazole,79983-71-4,C14H17Cl2N3O,313.074868,264,714,37.0,Active,96.22076268805469,4.811038134402734,17.331504287243362,1.2388362589225976
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034948,Tebufenozide,112410-23-8,C22H28N2O2,352.215078,93,660,14.0,Active,23.536936194791735,1.1768468097395868,17.400689004920682,1.2405664451280445
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4036229,Sodium decyl sulfate,142-87-0,C10H21NaO4S,260.105825,16,352,5.0,Inactive,1.66327543875779e-10,8.316377193788949E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034788,Orthosulfamuron,213464-77-8,C16H20N6O6S,424.116504,5,309,2.0,Inactive,8.617469916596425,0.43087349582982126,86.01635545983328,1.9345810374134351
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4035209,Oxypurinol,2465-59-0,C5H4N4O2,152.033425,1,319,0.0,Inactive,2.6930784507076253,0.13465392253538128,0.0016149460849186367,-2.791841972040729
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4037617,Promecarb,2631-37-0,C12H17NO2,207.125929,9,234,4.0,Active,25.481772697204004,1.2740886348602003,83.22851677518078,1.9202721550907862
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4037748,"2,2,4,4,6,6-Hexamethylcyclotrisilazane",1009-93-4,C6H21N3Si3,219.104327,1,236,0.0,Inactive,4.448889771128685,0.22244448855643423,0.007784493918249135,-2.1087696163207843
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4036435,1-Octyl-2-pyrrolidone,2687-94-7,C12H23NO,197.177964,14,357,4.0,Inactive,11.567938013664719,0.5783969006832359,84.66188810187764,1.927687949740201
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4038346,trans-Chlordane,5103-74-2,C10H6Cl8,405.797772,2,196,1.0,Inactive,8.010171015432826,0.4005085507716413,0.000026868247610930384,-4.5707606580075115
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4038762,Thiamine nitrate,532-43-4,C12H17N5O4S,327.100125,0,320,0.0,Inactive,2.2111705086100755e-11,1.1055852543050377E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4038847,(3-Isocyanatopropyl)triethoxysilane,24801-88-5,C10H21NO4Si,247.123985,1,427,0.0,Inactive,6.511846602318452e-10,3.2559233011592256E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034869,Prothioconazole,178928-70-6,C14H15Cl2N3OS,343.031289,93,326,29.0,Active,71.82329712511198,3.591164856255599,26.02900687940226,1.4154575981890098
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4035592,(E)-4-Tridecen-l-yl acetate,72269-48-8,C15H28O2,240.208930,7,236,3.0,Active,40.65186620160806,2.032593310080403,84.54279432434653,1.9270765981131648
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4036489,Mibolerone,3704-09-4,C20H30O2,302.224580,12,156,8.0,Inactive,2.7689061981658775e-13,1.3844530990829387E-14,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4036514,5alpha-Androstan-3beta-ol,1224-92-6,C19H32O,276.245316,14,234,6.0,Active,78.30267280312303,3.9151336401561516,10.439109209097172,1.0186634409958237
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4038926,Dibenzyl oxalate,7579-36-4,C16H14O4,270.089209,0,316,0.0,Inactive,3.5916233127042054,0.17958116563521026,0.004311058935526539,-2.365416039962394
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4039231,Allyl chloride,107-05-1,C3H5Cl,76.007978,2,319,1.0,Inactive,4.68554939001219,0.2342774695006095,50,1.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4037580,Omethoate,1113-02-6,C5H12NO4PS,213.022466,3,386,1.0,Inactive,1.761927509599401e-10,8.809637547997004E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4038922,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,4162-45-2,C19H20Br4O4,627.809511,224,446,50.0,Active,79.16763770030754,3.9583818850153767,5.677008079879149,0.7541195123413953
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4037582,Demeton-S-methyl sulfone,17040-19-6,C6H15O5PS2,262.009853,7,234,3.0,Inactive,2.731293972359209,0.13656469861796044,0.00010287513135745967,-3.987689597244719
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4038899,Tetrabutyl ethylidenebisphenol,35958-30-6,C30H46O2,438.349781,25,303,8.0,Inactive,4.332006326472146,0.2166003163236073,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4037584,Pentachloroaniline,527-20-8,C6H2Cl5N,262.862988,9,318,3.0,Inactive,22.385826353641285,1.1192913176820642,57.351564767573635,1.7585452715947754
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4038924,Hexyl salicylate,6259-76-3,C13H18O3,222.125594,66,465,14.0,Active,26.762991929909255,1.3381495964954628,37.62941710196644,1.5755274909385149
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4039233,Allyl isovalerate,2835-39-4,C8H14O2,142.099380,0,321,0.0,Inactive,2.7929255170459183e-10,1.3964627585229592E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4039235,"1-Amino-2,4-dibromoanthraquinone",81-49-2,C14H7Br2NO2,378.884354,7,234,3.0,Inactive,3.096747248644997e-11,1.5483736243224986E-12,10.000000000000002,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4039657,Fludarabine,21679-14-1,C10H12FN5O4,285.087332,19,234,8.0,Inactive,4.405376028039904e-10,2.202688014019952E-11,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4040002,Monobutyl phthalate,131-70-4,C12H14O4,222.089209,11,682,2.0,Inactive,7.6966682381896e-11,3.8483341190948E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4040264,Sodium pentachlorophenate,131-52-2,C6Cl5NaO,285.828947,129,311,41.0,Active,76.70334194458711,3.8351670972293554,45.81118722226516,1.6609715469037285
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4040268,Dinobuton,973-21-7,C14H18N2O7,326.111401,230,444,52.0,Active,49.6153727510739,2.480768637553695,31.416364421128037,1.497155925987313
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4040343,Benzyl bromoacetate,5437-45-6,C9H9BrO2,227.978593,13,345,4.0,Inactive,1.0808030483446283e-9,5.404015241723142E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4040682,Mebendazole,31431-39-7,C16H13N3O3,295.095691,41,234,18.0,Inactive,20.87691431933846,1.043845715966923,0.23732539476013875,-0.6246557880611543
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4040713,Octyl gallate,1034-01-1,C15H22O5,282.146724,336,701,48.0,Active,80.76705907292768,4.038352953646384,31.586078266742582,1.4994957071700168
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4040715,2-Phenoxyethyl acrylate,48145-04-6,C11H12O3,192.078644,25,234,11.0,Inactive,5.025010048495843e-10,2.5125050242479218E-11,44.99999999999998,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4040476,Fenazaquin,120928-09-8,C20H22N2O,306.173213,4,323,1.0,Inactive,6.64206939349169e-11,3.321034696745845E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4040686,Naproxen,22204-53-1,C14H14O3,230.094294,0,239,0.0,Inactive,6.205524882321398e-11,3.1027624411606993E-12,44.99999999999998,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4040711,Ethyl 2-methylbenzoate,87-24-1,C10H12O2,164.083730,11,345,3.0,Active,44.05584585529903,2.2027922927649515,43.58908959519742,1.639377798407199
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4040719,"N-(2,4-Dimethylphenyl)-3-oxobutanamide",97-36-9,C12H15NO2,205.110279,0,318,0.0,Inactive,4.0717830754367235,0.20358915377183617,0.00010000006778627935,-3.999999705608029
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4040765,Dimethyl maleate,624-48-6,C6H8O4,144.042259,32,430,7.0,Inactive,1.4805937416205078e-11,7.402968708102539E-13,24.999999999999993,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4041280,"4-Hydroxy-2,2,6,6-tetramethylpiperidin-1-yl)oxidanyl",2226-96-2,C9H18NO2,172.133754,5,448,1.0,Active,26.62401812424257,1.3312009062121286,0.0003127330252447502,-3.5048262539530257
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4041232,"1,3,5-Triisopropylbenzene",717-74-8,C15H24,204.187801,30,351,9.0,Inactive,5.175344852922355e-10,2.5876724264611774E-11,44.99999999999998,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4041234,"1,3,6-Hexanetricarbonitrile",1772-25-4,C9H11N3,161.095297,2,325,1.0,Inactive,7.279379315628011e-11,3.639689657814005E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4040767,"3,5-Dichlorosalicyl-3,4-dichloroanilide",1154-59-2,C13H7Cl4NO2,348.923089,139,320,43.0,Active,75.16802510254836,3.758401255127418,11.037964262242348,1.0428889836107387
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4041317,"2,3,5-Triiodobenzoic acid",88-82-4,C7H3I3O2,499.726710,10,316,3.0,Inactive,20.399124721254733,1.0199562360627366,29.51098977351564,1.4699837756120449
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4040979,Dasatinib,302962-49-8,C22H26ClN7O2S,487.155722,76,238,32.0,Active,49.831578336908294,2.4915789168454148,9.221048570473254,0.9647803096086425
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4041070,Mycophenolic acid,24280-93-1,C17H20O6,320.125988,50,234,21.0,Active,72.053478889188,3.6026739444594,0.10550141156420106,-0.9767417296511958
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4041238,"1,3-Cyclohexanedimethanamine",2579-20-6,C8H18N2,142.146999,1,318,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4041230,"2-Amino-4-methoxy-6-methyl-1,3,5-triazine",1668-54-8,C5H8N4O,140.069811,1,319,0.0,Inactive,1.6122959393491295e-8,8.061479696745647E-10,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4041361,"2,4-Dichloro-6-nitroaniline",2683-43-4,C6H4Cl2N2O2,205.964983,11,316,3.0,Inactive,4.134370914587325,0.20671854572936624,44.99999999999999,1.6532125137753435
